invoice_id,shipment_date,carrier,origin_zip,dest_zip,origin_city,dest_city,distance_miles,weight_lbs,is_residential,accessorial_services,expected_linehaul,expected_fuel_surcharge,expected_fuel_rate_pct,expected_accessorials,expected_total,actual_billed_linehaul,actual_billed_fuel,actual_billed_accessorials,actual_total_billed,error_injected,error_amount,leakage_amount,leakage_pct,has_leakage
82BC567FEDCE,2024-01-15,YRC Freight,19103,60604,Philadelphia,Chicago,968,1045,False,appointment_delivery,696.96,74.24,10.65,50,821.2,696.96,74.24,50,821.2,none,0.0,0.0,0.0,False
EC9CB8E1DBB2,2024-06-24,YRC Freight,19104,85004,Philadelphia,Phoenix,929,3671,False,liftgate_delivery,769.21,88.04,11.45,75,932.25,769.21,88.04,75,932.25,none,0.0,0.0,0.0,False
BAA35C08E1A8,2024-10-25,FedEx Ground,92101,19103,San Diego,Philadelphia,2736,1648,False,appointment_delivery,2325.6,342.74,14.74,50,2718.34,2325.6,342.74,50,2718.34,none,0.0,0.0,0.0,False
BC1D3FA48F0F,2024-01-29,Old Dominion,90011,33125,LA,Miami,1617,4240,False,liftgate_delivery,1450.45,162.3,11.19,75,1687.75,1450.45,162.3,75,1687.75,none,0.0,0.0,0.0,False
4CAB05A27FAD,2024-07-31,FedEx Ground,19104,85007,Philadelphia,Phoenix,1209,3689,False,,1181.8,145.91,12.35,0,1327.71,1181.8,145.91,0,1327.71,none,0.0,0.0,0.0,False
864B00009ABD,2024-06-20,XPO Logistics,33125,90002,Miami,LA,2353,4353,True,liftgate_delivery,2029.46,244.67,12.06,75,2349.14,2029.46,244.67,75,2349.14,none,0.0,0.0,0.0,False
E0633E5E5535,2024-06-03,Old Dominion,33125,60602,Miami,Chicago,1492,395,False,"appointment_delivery,limited_access",1163.76,129.51,11.13,135,1428.27,1163.76,129.51,135,1428.27,none,0.0,0.0,0.0,False
F82030EA7AD1,2024-01-15,UPS Ground,92103,90011,San Diego,LA,2408,2054,True,liftgate_delivery,2270.74,268.37,11.82,75,2614.12,2270.74,268.37,75,2614.12,none,0.0,0.0,0.0,False
0F5513A7916A,2024-10-24,YRC Freight,92103,90013,San Diego,LA,383,1384,True,liftgate_delivery,275.76,34.22,12.41,75,384.98,275.76,34.22,75,384.98,none,0.0,0.0,0.0,False
2BD9714A56DB,2024-02-19,YRC Freight,19103,10003,Philadelphia,NYC,614,1551,True,residential_delivery,442.08,47.92,10.84,95,585.0,442.08,47.92,95,585.0,none,0.0,0.0,0.0,False
5A852166BEAD,2024-07-29,UPS Ground,75202,19101,Dallas,Philadelphia,2369,4022,False,liftgate_delivery,2233.97,280.3,12.55,75,2589.27,2233.97,280.3,75,2589.27,none,0.0,0.0,0.0,False
19B11930E7C5,2024-02-29,FedEx Ground,33128,75205,Miami,Dallas,1291,675,False,,1097.35,143.84,13.11,0,1241.19,1097.35,143.84,0,1241.19,none,0.0,0.0,0.0,False
BC5BDD9F47C4,2024-04-23,XPO Logistics,33126,75202,Miami,Dallas,1240,1021,True,liftgate_delivery,930.0,109.4,11.76,75,1114.4,930.0,109.4,75,1114.4,none,0.0,0.0,0.0,False
94C26ADB1AEE,2024-12-03,Old Dominion,90001,60604,LA,Chicago,459,318,False,"liftgate_delivery,appointment_delivery",358.02,44.7,12.48,125,527.72,358.02,44.7,125,527.72,none,0.0,0.0,0.0,False
DC071DF92492,2024-02-16,UPS Ground,90013,85003,LA,Phoenix,379,289,True,residential_delivery,310.78,38.41,12.36,95,444.19,310.78,38.41,95,444.19,none,0.0,0.0,0.0,False
42BCA0D89578,2024-05-24,FedEx Ground,75201,90013,Dallas,LA,2396,1619,True,residential_delivery,2036.6,262.82,12.9,95,2394.42,2036.6,262.82,95,2394.42,none,0.0,0.0,0.0,False
D94C4055BF68,2024-04-19,UPS Ground,33127,60601,Miami,Chicago,1837,3524,False,,1732.29,207.33,11.97,0,1939.62,1732.29,207.33,0,1939.62,none,0.0,0.0,0.0,False
5231EE209BCB,2024-05-27,FedEx Ground,19106,85001,Philadelphia,Phoenix,1641,3202,False,,1604.08,205.71,12.82,0,1809.79,1604.08,205.71,0,1809.79,none,0.0,0.0,0.0,False
837E762EC271,2024-08-12,FedEx Ground,90005,75202,LA,Dallas,2352,3297,False,liftgate_delivery,2299.08,294.55,12.81,75,2668.63,2299.08,294.55,75,2668.63,none,0.0,0.0,0.0,False
23162E67CE28,2024-03-03,XPO Logistics,60603,90002,Chicago,LA,1130,3361,False,,974.62,112.56,11.55,0,1087.18,974.62,112.56,0,1087.18,none,0.0,0.0,0.0,False
56617C10C72E,2024-08-20,Old Dominion,78204,19106,San Antonio,Philadelphia,2286,1257,True,"residential_delivery,appointment_delivery,limited_access",1783.08,197.4,11.07,230,2210.48,1783.08,156.2661364405308,230,2169.3461364405307,incorrect_fuel_rate,41.133863559469205,41.13386355946932,1.86,True
F546DA175A46,2024-09-09,YRC Freight,78202,19103,San Antonio,Philadelphia,712,4309,False,,589.54,63.15,10.71,0,652.69,589.54,63.15,0,652.69,none,0.0,0.0,0.0,False
6C7C320B3160,2024-08-14,FedEx Ground,75201,10011,Dallas,NYC,1861,3132,False,,1819.13,219.01,12.04,0,2038.14,1819.13,219.01,0,2038.14,none,0.0,0.0,0.0,False
9A0F72507989,2024-10-21,FedEx Ground,60604,19104,Chicago,Philadelphia,2345,4468,False,liftgate_delivery,2292.24,320.63,13.99,75,2687.87,2292.24,320.63,75,2687.87,none,0.0,0.0,0.0,False
58A51BCD7613,2024-06-27,YRC Freight,85001,78201,Phoenix,San Antonio,803,3051,False,,664.88,73.89,11.11,0,738.77,664.88,73.89,0,738.77,none,0.0,0.0,0.0,False
C4D0362CD162,2024-02-13,UPS Ground,78201,19102,San Antonio,Philadelphia,1279,4904,False,appointment_delivery,1206.1,139.61,11.58,50,1395.71,1206.1,139.61,50,1395.71,none,0.0,0.0,0.0,False
599BAD7277B2,2024-07-12,FedEx Ground,78204,33126,San Antonio,Miami,2242,2642,False,liftgate_delivery,2191.55,271.47,12.39,75,2538.02,2191.55,271.47,75,2538.02,none,0.0,0.0,0.0,False
E1CB4B7E013B,2024-10-01,XPO Logistics,19106,60603,Philadelphia,Chicago,2022,667,True,residential_delivery,1516.5,196.26,12.94,95,1807.76,1516.5,196.26,95,1807.76,none,0.0,0.0,0.0,False
E9585E802517,2024-09-02,XPO Logistics,33128,90005,Miami,LA,578,4400,False,,498.52,55.26,11.08,0,553.78,498.52,55.26,0,553.78,none,0.0,0.0,0.0,False
9D9C2FF8997B,2024-04-02,YRC Freight,78203,92105,San Antonio,San Diego,2192,4535,False,,1814.98,202.54,11.16,0,2017.51,1814.98,202.54,0,2017.51,none,0.0,0.0,0.0,False
DE13CBECF157,2024-08-24,Old Dominion,92105,85007,San Diego,Phoenix,546,3034,True,"residential_delivery,limited_access",489.76,56.52,11.54,180,726.28,489.76,56.52,180,726.28,none,0.0,0.0,0.0,False
30666BC7A05B,2024-07-26,XPO Logistics,78203,85003,San Antonio,Phoenix,857,1984,True,residential_delivery,642.75,71.76,11.16,95,809.51,642.75,71.76,95,809.51,none,0.0,0.0,0.0,False
244378755E74,2024-12-03,UPS Ground,10002,85004,NYC,Phoenix,408,2325,False,"liftgate_delivery,limited_access",384.74,53.73,13.97,160,598.48,384.74,53.73,160,598.48,none,0.0,0.0,0.0,False
74788BAFA3C0,2024-04-30,XPO Logistics,19101,85006,Philadelphia,Phoenix,662,1201,True,,496.5,58.63,11.81,0,555.13,496.5,58.63,0,555.13,none,0.0,0.0,0.0,False
7177EDF07226,2024-07-18,XPO Logistics,90013,85001,LA,Phoenix,366,4836,False,appointment_delivery,315.67,37.31,11.82,50,402.98,315.67,37.31,50,402.98,none,0.0,0.0,0.0,False
A22D6B2A80B9,2024-06-11,Old Dominion,78205,85001,San Antonio,Phoenix,844,975,False,,658.32,74.47,11.31,0,732.79,658.32,74.47,0,732.79,none,0.0,0.0,0.0,False
EFBE4D59DCD0,2024-05-09,FedEx Ground,19101,85007,Philadelphia,Phoenix,532,2013,False,,520.03,64.33,12.37,0,584.36,520.03,64.33,0,584.36,none,0.0,0.0,0.0,False
2E1C66FD5F6F,2024-06-01,XPO Logistics,92101,78204,San Diego,San Antonio,1469,1978,False,,1101.75,132.29,12.01,0,1234.04,1101.75,132.29,0,1234.04,none,0.0,0.0,0.0,False
C888111E8D09,2024-09-16,Old Dominion,92104,75203,San Diego,Dallas,734,2187,True,,658.4,74.1,11.25,0,732.5,658.4,74.1,0,732.5,none,0.0,0.0,0.0,False
E60D239FB30B,2024-06-10,Old Dominion,60602,75201,Chicago,Dallas,937,2553,True,appointment_delivery,840.49,93.04,11.07,50,983.53,840.49,93.04,50,983.53,none,0.0,0.0,0.0,False
E9155E564902,2024-05-24,XPO Logistics,19104,75202,Philadelphia,Dallas,1028,2733,True,residential_delivery,886.65,101.57,11.46,95,1083.22,886.65,101.57,95,1083.22,none,0.0,0.0,0.0,False
6A0A5F6867E5,2024-01-26,UPS Ground,75201,77004,Dallas,Houston,1399,1432,False,inside_delivery,1147.18,137.58,11.99,125,1409.76,1147.18,137.58,125,1409.76,none,0.0,0.0,0.0,False
14044C027F31,2024-05-16,FedEx Ground,75204,78204,Dallas,San Antonio,1245,1610,True,residential_delivery,1058.25,133.27,12.59,95,1286.52,1058.25,133.27,95,1286.52,none,0.0,0.0,0.0,False
AF11A34CD6C4,2024-11-12,FedEx Ground,78204,60602,San Antonio,Chicago,1558,1979,False,appointment_delivery,1324.3,186.7,14.1,50,1561.0,1324.3,186.7,50,1561.0,none,0.0,0.0,0.0,False
3A472D26D4AB,2024-01-31,YRC Freight,78204,77004,San Antonio,Houston,1291,4612,True,"residential_delivery,liftgate_delivery",1068.95,122.69,11.48,170,1361.64,1068.95,122.69,170,1361.64,none,0.0,0.0,0.0,False
D85E9D697C30,2024-12-09,YRC Freight,10003,90013,NYC,LA,2755,3283,False,,2281.14,298.63,13.09,0,2579.77,2281.14,298.63,0,2579.77,none,0.0,0.0,0.0,False
50F91C490E5C,2024-06-09,YRC Freight,92101,60603,San Diego,Chicago,1998,1007,True,,1438.56,164.22,11.42,0,1602.78,1438.56,164.22,0,1602.78,none,0.0,0.0,0.0,False
2422C4A4DB7E,2024-03-18,UPS Ground,85004,33127,Phoenix,Miami,1629,4074,False,"appointment_delivery,limited_access",1536.15,192.96,12.56,135,1864.11,1536.15,192.96,135,1864.11,none,0.0,0.0,0.0,False
CE4FC41AF917,2024-01-22,Old Dominion,92102,85006,San Diego,Phoenix,813,4104,False,,729.26,83.18,11.41,0,812.44,729.26,83.18,0,812.44,none,0.0,0.0,0.0,False
5CC2B9E5D859,2024-04-18,YRC Freight,77002,19102,Houston,Philadelphia,1425,4847,False,limited_access,1179.9,135.93,11.52,85,1400.83,1179.9,135.93,85,1400.83,none,0.0,0.0,0.0,False
21470D0DE06A,2024-06-14,FedEx Ground,90001,78203,LA,San Antonio,1889,918,True,,1605.65,194.24,12.1,0,1799.89,1605.65,194.24,-95,1704.89,wrong_residential_flag,95.0,95.0,5.28,True
46DC21CAE5FA,2024-06-14,UPS Ground,33126,92105,Miami,San Diego,1207,2367,False,appointment_delivery,1138.2,140.63,12.36,50,1328.83,1138.2,140.63,50,1328.83,none,0.0,0.0,0.0,False
0918B2598FBB,2024-11-27,UPS Ground,78201,90002,San Antonio,LA,1943,2384,False,liftgate_delivery,1832.25,256.1,13.98,75,2163.35,1832.25,256.1,75,2163.35,none,0.0,0.0,0.0,False
E04A52B064B6,2024-07-17,XPO Logistics,33126,60601,Miami,Chicago,2326,3699,False,,2006.17,233.1,11.62,0,2239.28,2006.17,233.1,0,2239.28,none,0.0,0.0,0.0,False
45764DC10E32,2024-09-10,XPO Logistics,78201,90013,San Antonio,LA,2236,1320,False,"liftgate_delivery,appointment_delivery",1677.0,196.41,11.71,125,1998.41,1677.0,196.41,125,1998.41,none,0.0,0.0,0.0,False
111B5548E76C,2024-02-09,Old Dominion,60602,19106,Chicago,Philadelphia,1520,4563,False,,1363.44,154.81,11.35,0,1518.25,1363.44,154.81,0,1518.25,none,0.0,0.0,0.0,False
0FB8C2F9D5F4,2024-04-01,YRC Freight,19106,85001,Philadelphia,Phoenix,351,3841,False,liftgate_delivery,290.63,33.09,11.39,75,398.72,290.63,33.09,75,398.72,none,0.0,0.0,0.0,False
1CB71F82613A,2024-05-13,UPS Ground,92103,85003,San Diego,Phoenix,1013,4998,True,"residential_delivery,liftgate_delivery",955.26,115.73,12.11,170,1240.98,955.26,115.73,170,1240.98,none,0.0,0.0,0.0,False
0EB4FA010646,2024-06-03,YRC Freight,33126,92105,Miami,San Diego,1810,3285,True,"residential_delivery,appointment_delivery,limited_access",1498.68,159.49,10.64,230,1888.17,1498.68,159.49,230,1888.17,none,0.0,0.0,0.0,False
7DD73600EF69,2024-03-18,UPS Ground,60604,85007,Chicago,Phoenix,639,3846,True,residential_delivery,602.58,70.45,11.69,95,768.02,602.58,70.45,95,768.02,none,0.0,0.0,0.0,False
B961B0BB0D9F,2024-07-31,FedEx Ground,77005,19104,Houston,Philadelphia,1584,3587,False,,1548.36,199.5,12.88,0,1747.86,1548.36,199.5,0,1747.86,none,0.0,0.0,0.0,False
924E173A4686,2024-10-10,YRC Freight,33125,92101,Miami,San Diego,374,2637,True,residential_delivery,309.67,40.3,13.01,95,444.97,309.67,40.3,95,444.97,none,0.0,0.0,0.0,False
5698FF46FBF2,2024-09-16,Old Dominion,10003,77002,NYC,Houston,1602,1951,True,residential_delivery,1249.56,147.22,11.78,95,1491.78,1249.56,147.22,95,1491.78,none,0.0,0.0,0.0,False
957C51611FB4,2024-12-09,UPS Ground,78203,92104,San Antonio,San Diego,1123,756,True,residential_delivery,920.86,123.44,13.4,95,1139.3,920.86,123.44,95,1139.3,none,0.0,0.0,0.0,False
203903BC06C6,2024-01-17,UPS Ground,10003,78203,NYC,San Antonio,1048,4174,False,liftgate_delivery,988.26,117.49,11.89,75,1180.75,988.26,117.49,75,1180.75,none,0.0,0.0,0.0,False
08B58BD6D68B,2024-12-27,UPS Ground,19106,10003,Philadelphia,NYC,2436,903,True,,1997.52,285.91,14.31,0,2283.43,1997.52,285.91,0,2283.43,none,0.0,0.0,0.0,False
EFB1AE2EB021,2024-07-04,FedEx Ground,90001,33128,LA,Miami,996,1732,True,"residential_delivery,appointment_delivery",846.6,104.56,12.35,145,1096.16,846.6,104.56,145,1096.16,none,0.0,0.0,0.0,False
8B7E08EE334C,2024-06-23,Old Dominion,60602,90011,Chicago,LA,317,3930,True,,284.35,31.53,11.09,0,315.88,284.35,31.53,0,315.88,none,0.0,0.0,0.0,False
3184FB5238D8,2024-12-16,Old Dominion,77004,60604,Houston,Chicago,2277,4278,True,"residential_delivery,appointment_delivery",2042.47,256.89,12.58,145,2444.36,2042.47,256.89,145,2444.36,none,0.0,0.0,0.0,False
2B6FC3A52961,2024-11-19,FedEx Ground,60601,92104,Chicago,San Diego,954,523,False,,810.9,119.68,14.76,0,930.58,810.9,119.68,0,930.58,none,0.0,0.0,0.0,False
E09F540923DB,2024-12-24,XPO Logistics,85004,78201,Phoenix,San Antonio,875,1253,False,,656.25,87.66,13.36,0,743.91,656.25,87.66,0,743.91,none,0.0,0.0,0.0,False
C2D8F1D51839,2024-09-23,FedEx Ground,78203,77001,San Antonio,Houston,1651,1082,False,liftgate_delivery,1403.35,173.18,12.34,75,1651.53,1403.35,173.18,75,1651.53,none,0.0,0.0,0.0,False
C00CB71EC715,2024-08-05,UPS Ground,10013,33126,NYC,Miami,1322,2539,True,"residential_delivery,appointment_delivery",1246.65,144.22,11.57,145,1535.87,1246.65,144.22,145,1535.87,none,0.0,0.0,0.0,False
C6E75438ED76,2024-06-28,UPS Ground,85006,10003,Phoenix,NYC,2569,1965,True,,2106.58,258.41,12.27,0,2364.99,2106.58,258.41,0,2364.99,none,0.0,0.0,0.0,False
CF721378DB7A,2024-02-11,FedEx Ground,75203,77004,Dallas,Houston,919,3425,False,inside_delivery,898.32,109.2,12.16,125,1132.52,898.32,109.2,125,1132.52,none,0.0,0.0,0.0,False
42FEAEEBACE2,2024-08-01,Old Dominion,78205,85006,San Antonio,Phoenix,883,4060,False,"liftgate_delivery,appointment_delivery",792.05,86.78,10.96,125,1003.83,792.05,86.78,125,1003.83,none,0.0,0.0,0.0,False
B046CCCA0D7C,2024-07-08,FedEx Ground,90011,85006,LA,Phoenix,382,4629,False,,373.4,45.34,12.14,0,418.75,373.4,45.34,0,418.75,none,0.0,0.0,0.0,False
75988AEA4F5C,2024-03-13,XPO Logistics,90005,78203,LA,San Antonio,1501,1220,False,,1125.75,129.06,11.46,0,1254.81,1125.75,129.06,0,1254.81,none,0.0,0.0,0.0,False
17D0ECE73201,2024-09-03,FedEx Ground,10013,60603,NYC,Chicago,818,3470,False,,799.59,101.38,12.68,0,900.97,799.59,101.38,0,900.97,none,0.0,0.0,0.0,False
650E4A5C9D5D,2024-02-15,Old Dominion,60604,33127,Chicago,Miami,943,2714,False,,845.87,97.42,11.52,0,943.3,845.87,97.42,0,943.3,none,0.0,0.0,0.0,False
04FE008B01C1,2024-11-25,FedEx Ground,92101,85003,San Diego,Phoenix,1574,1064,False,appointment_delivery,1337.9,187.72,14.03,50,1575.62,1337.9,187.72,50,1575.62,none,0.0,0.0,0.0,False
04806A831012,2024-04-15,YRC Freight,92101,33101,San Diego,Miami,1083,2302,True,,896.72,100.8,11.24,0,997.52,896.72,100.8,0,997.52,none,0.0,0.0,0.0,False
0B1C476F89E4,2024-07-14,Old Dominion,10011,78202,NYC,San Antonio,412,2649,True,"residential_delivery,liftgate_delivery,appointment_delivery",369.56,40.31,10.91,220,629.87,369.56,40.31,220,629.87,none,0.0,0.0,0.0,False
5DABDCCC47E3,2024-06-03,UPS Ground,60605,10003,Chicago,NYC,751,529,False,,615.82,73.74,11.97,0,689.56,615.82,73.74,0,689.56,none,0.0,0.0,0.0,False
5E42C80C3F16,2024-05-17,YRC Freight,33127,77005,Miami,Houston,1173,992,True,residential_delivery,844.56,92.8,10.99,95,1032.36,844.56,92.8,95,1032.36,none,0.0,0.0,0.0,False
FFE38B9DA040,2024-02-12,UPS Ground,33125,90013,Miami,LA,1557,3703,False,,1468.25,177.3,12.08,0,1645.55,1468.25,177.3,0,1645.55,none,0.0,0.0,0.0,False
D74A6B85EADF,2024-12-02,FedEx Ground,78204,33101,San Antonio,Miami,2304,2419,True,residential_delivery,2252.16,336.03,14.92,95,2683.19,2252.16,336.03,95,2683.19,none,0.0,0.0,0.0,False
9D407FF34A47,2024-02-05,UPS Ground,33126,75201,Miami,Dallas,1333,4662,False,liftgate_delivery,1257.02,150.27,11.95,75,1482.29,1257.02,150.27,75,1482.29,none,0.0,0.0,0.0,False
53A79810959C,2024-05-19,XPO Logistics,33126,75203,Miami,Dallas,1364,3758,False,appointment_delivery,1176.45,133.83,11.38,50,1360.28,1176.45,133.83,50,1360.28,none,0.0,0.0,0.0,False
E522358F5A0D,2024-07-22,UPS Ground,10001,75201,NYC,Dallas,2003,4055,False,"liftgate_delivery,inside_delivery",1888.83,231.31,12.25,200,2320.14,1888.83,231.31,200,2320.14,none,0.0,0.0,0.0,False
29471B427F7E,2024-03-04,Old Dominion,19106,92103,Philadelphia,San Diego,2619,119,False,appointment_delivery,2451.38,289.54,11.81,50,2790.92,2451.38,289.54,50,2790.92,none,0.0,0.0,0.0,False
6C5AF3828DA6,2024-07-04,XPO Logistics,19101,77005,Philadelphia,Houston,1172,4095,True,inside_delivery,1010.85,116.67,11.54,125,1252.52,1010.85,116.67,125,1252.52,none,0.0,0.0,0.0,False
2F375443CE14,2024-12-10,YRC Freight,85006,33125,Phoenix,Miami,1110,4684,False,"liftgate_delivery,appointment_delivery",919.08,116.43,12.67,125,1160.51,919.08,116.43,125,1160.51,none,0.0,0.0,0.0,False
5D50AEBA4E8F,2024-11-10,FedEx Ground,77003,33125,Houston,Miami,1245,4415,False,limited_access,1216.99,174.57,14.34,85,1476.56,1216.99,174.57,85,1476.56,none,0.0,0.0,0.0,False
F04641C85C1B,2024-01-23,YRC Freight,78203,92101,San Antonio,San Diego,2210,4287,False,limited_access,1829.88,196.45,10.74,85,2111.33,1829.88,196.45,85,2111.33,none,0.0,0.0,0.0,False
357EF89F0C1A,2024-03-25,FedEx Ground,90002,10011,LA,NYC,2905,1662,False,"inside_delivery,limited_access",2469.25,298.17,12.08,210,2977.42,2469.25,298.17,210,2977.42,none,0.0,0.0,0.0,False
C50FE9324744,2024-06-19,Old Dominion,19102,85001,Philadelphia,Phoenix,1334,495,False,liftgate_delivery,1040.52,115.04,11.06,75,1230.56,1040.52,115.04,75,1230.56,none,0.0,0.0,0.0,False
CFB1334D8950,2024-03-06,Old Dominion,90001,60601,LA,Chicago,1644,582,True,"residential_delivery,appointment_delivery,limited_access",1282.32,149.6,11.67,230,1661.92,1282.32,149.6,180,1611.9199999999998,missing_accessorial_appointment_delivery,50.0,50.00000000000023,3.01,True
90B3361382AE,2024-08-07,YRC Freight,90002,92105,LA,San Diego,341,3852,False,,282.35,31.48,11.15,0,313.83,282.35,31.48,0,313.83,none,0.0,0.0,0.0,False
1EAF534EF062,2024-10-20,YRC Freight,77001,90001,Houston,LA,581,1636,False,appointment_delivery,418.32,52.07,12.45,50,520.39,327.58452668892744,52.07,50,429.65452668892743,underbilled_linehaul,90.73547331107255,90.73547331107255,17.44,True
F376CF733801,2024-11-04,YRC Freight,75203,19106,Dallas,Philadelphia,864,2578,False,"liftgate_delivery,limited_access",715.39,89.15,12.46,160,964.55,715.39,89.15,160,964.55,none,0.0,0.0,0.0,False
FABAFD38AF7E,2024-02-05,UPS Ground,75204,10003,Dallas,NYC,1135,1698,False,,930.7,114.18,12.27,0,1044.88,930.7,114.18,0,1044.88,none,0.0,0.0,0.0,False
138B9CABDFAE,2024-09-10,UPS Ground,19104,85004,Philadelphia,Phoenix,725,395,True,"residential_delivery,liftgate_delivery",594.5,68.39,11.5,170,832.89,594.5,68.39,170,832.89,none,0.0,0.0,0.0,False
DC14FBCC1574,2024-07-04,UPS Ground,19102,92104,Philadelphia,San Diego,2795,105,True,"residential_delivery,liftgate_delivery",2750.28,327.6,11.91,170,3247.88,2750.28,327.6,170,3247.88,none,0.0,0.0,0.0,False
06F8A0950918,2024-06-24,UPS Ground,10002,85004,NYC,Phoenix,1242,1477,True,"residential_delivery,liftgate_delivery",1018.44,119.42,11.73,170,1307.86,1018.44,119.42,170,1307.86,none,0.0,0.0,0.0,False
DEEDF912AD95,2024-12-04,Old Dominion,90002,78203,LA,San Antonio,1266,3100,True,,1135.6,147.5,12.99,0,1283.11,1135.6,147.5,0,1283.11,none,0.0,0.0,0.0,False
2E4E57A1DBA2,2024-11-21,Old Dominion,60602,85007,Chicago,Phoenix,1798,3568,True,liftgate_delivery,1612.81,201.12,12.47,75,1888.92,1612.81,153.22436761628094,75,1841.0343676162809,incorrect_fuel_rate,47.89563238371906,47.88563238371921,2.54,True
3BB7391A2F1F,2024-11-26,Old Dominion,75202,92101,Dallas,San Diego,546,3229,False,,489.76,62.81,12.82,0,552.57,489.76,62.81,0,552.57,none,0.0,0.0,0.0,False
B7B0A94AA68B,2024-08-19,Old Dominion,92103,75205,San Diego,Dallas,435,1712,False,,339.3,38.1,11.23,0,377.4,339.3,38.1,0,377.4,none,0.0,0.0,0.0,False
FD249172787F,2024-10-25,XPO Logistics,75202,90001,Dallas,LA,2123,1935,True,residential_delivery,1592.25,210.39,13.21,95,1897.64,1592.25,210.39,95,1897.64,none,0.0,0.0,0.0,False
CFB145AF26B9,2024-02-12,XPO Logistics,10011,77002,NYC,Houston,1651,2991,True,"residential_delivery,liftgate_delivery",1423.99,164.5,11.55,170,1758.49,1423.99,164.5,170,1758.49,none,0.0,0.0,0.0,False
9D54D111F194,2024-04-08,XPO Logistics,75203,77002,Dallas,Houston,1297,2298,False,limited_access,1118.66,135.34,12.1,85,1339.0,1118.66,135.34,85,1339.0,none,0.0,0.0,0.0,False
A923903C3BB4,2024-03-18,FedEx Ground,19104,92105,Philadelphia,San Diego,2699,4249,True,"residential_delivery,liftgate_delivery",2638.27,339.49,12.87,170,3147.77,2638.27,339.49,170,3147.77,none,0.0,0.0,0.0,False
EED01C66070D,2024-10-12,Old Dominion,19103,90002,Philadelphia,LA,1951,3736,True,residential_delivery,1750.05,233.87,13.36,95,2078.92,1750.05,233.87,95,2078.92,none,0.0,0.0,0.0,False
26CF4C56CBC4,2024-03-12,XPO Logistics,78205,92103,San Antonio,San Diego,397,313,True,residential_delivery,297.75,35.87,12.05,95,428.62,297.75,35.87,95,428.62,none,0.0,0.0,0.0,False
6EC6E8D17903,2024-10-18,Old Dominion,77001,92105,Houston,San Diego,1068,2743,False,,958.0,125.59,13.11,0,1083.59,958.0,125.59,0,1083.59,none,0.0,0.0,0.0,False
FECE2EED0485,2024-05-25,UPS Ground,33101,92102,Miami,San Diego,608,3211,True,"residential_delivery,liftgate_delivery,inside_delivery",573.34,69.39,12.1,295,937.74,573.34,69.39,295,937.74,none,0.0,0.0,0.0,False
9C3D2B52084F,2024-03-07,Old Dominion,90013,77004,LA,Houston,574,1741,False,appointment_delivery,447.72,49.85,11.13,50,547.57,447.72,49.85,50,547.57,none,0.0,0.0,0.0,False
C3BD3BE1493C,2024-08-16,UPS Ground,77004,33126,Houston,Miami,1128,1218,True,,924.96,110.62,11.96,0,1035.58,924.96,110.62,0,1035.58,none,0.0,0.0,0.0,False
49B5BDF4BC59,2024-07-31,XPO Logistics,90011,19103,LA,Philadelphia,1922,1484,True,appointment_delivery,1441.5,172.84,11.99,50,1664.34,1441.5,172.84,50,1664.34,none,0.0,0.0,0.0,False
A3033CE3AB02,2024-12-23,YRC Freight,10002,85004,NYC,Phoenix,1519,596,False,,1093.68,142.42,13.02,0,1236.1,1093.68,142.42,0,1236.1,none,0.0,0.0,0.0,False
2B9ACDE10A42,2024-01-23,Old Dominion,90005,33127,LA,Miami,950,4195,False,,852.15,92.71,10.88,0,944.86,852.15,92.71,0,944.86,none,0.0,0.0,0.0,False
E8FBC6A11AF1,2024-09-05,FedEx Ground,78201,10003,San Antonio,NYC,844,3853,False,,825.01,99.82,12.1,0,924.83,825.01,99.82,0,924.83,none,0.0,0.0,0.0,False
8D21D07B2C08,2024-07-19,FedEx Ground,60601,77005,Chicago,Houston,1003,4429,True,"residential_delivery,liftgate_delivery,appointment_delivery",980.43,125.55,12.81,220,1325.98,980.43,125.55,220,1325.98,none,0.0,0.0,0.0,False
A85505C21A9F,2024-08-15,YRC Freight,75204,77001,Dallas,Houston,713,2575,True,,590.36,62.02,10.5,0,652.38,590.36,62.02,0,652.38,none,0.0,0.0,0.0,False
488C083080B9,2024-12-06,UPS Ground,78201,10003,San Antonio,NYC,542,841,True,"residential_delivery,liftgate_delivery",444.44,59.63,13.42,170,674.07,444.44,59.63,170,674.07,none,0.0,0.0,0.0,False
5C51DA23428C,2024-03-29,UPS Ground,75204,78201,Dallas,San Antonio,1128,2699,True,"residential_delivery,liftgate_delivery",1063.7,130.33,12.25,170,1364.03,1063.7,130.33,170,1364.03,none,0.0,0.0,0.0,False
D02412B987A6,2024-02-22,XPO Logistics,10002,60604,NYC,Chicago,810,4142,False,,698.62,82.93,11.87,0,781.55,698.62,82.93,0,781.55,none,0.0,0.0,0.0,False
A3D3CACB2597,2024-11-07,XPO Logistics,78203,60602,San Antonio,Chicago,2175,194,False,,1957.5,257.29,13.14,0,2214.79,1464.6245862760459,257.29,0,1721.9145862760458,underbilled_linehaul,492.8754137239541,492.8754137239541,22.25,True
1B93CA6F60BB,2024-09-12,UPS Ground,90002,19104,LA,Philadelphia,597,3118,True,"residential_delivery,liftgate_delivery",562.97,65.72,11.67,170,798.69,562.97,65.72,170,798.69,none,0.0,0.0,0.0,False
